model,qa_id,task,status,category,historical_correct,reference_only_revision_rescored,differences,source,raw_sha256
DeepSeek-V4-Flash,QA1669,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9cac6a0ad2214de9f3aec889dba20cfa233e99dcd7c067f662eeef190caaf8a3
DeepSeek-V4-Flash,QA1671,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,2c2ee839cfbfe8d973f00539e54f0b4a2ae10a747abde9abf48ccd51ea685c83
DeepSeek-V4-Flash,QA1672,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b238abec07ac2016037c96de6f01a332b8ca4844fcd34ac965052148651c2414
DeepSeek-V4-Flash,QA1677,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,78489627fa92227cfd56ae2536f09b8f1147a80d3712d37c91ff1b6fba840a1a
DeepSeek-V4-Flash,QA1676,Multi-Document,legal,legal,True,True,answer,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,34bc7ace98556721c90b66b2d395d2d74d074ee62d0708379a7d8c0424420e5c
DeepSeek-V4-Flash,QA1679,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,819e2ca0470e88c6644809b849bb4690ab9330ea5b0983c0173ae29a6c148011
DeepSeek-V4-Flash,QA1680,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,bab8c7441e5645692003fa1237be286ca0c45b7adb1514f44e7df05f82a0c9a4
DeepSeek-V4-Flash,QA1678,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,f02e9e00d8eaac53986a83a645a8231b343579d002d40a2001e31769b55bb6e8
DeepSeek-V4-Flash,QA1681,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5c98b00843bdf8b9e93f869b430f9d4d553c6b10c2c49dbc3fdcc5367cfba735
DeepSeek-V4-Flash,QA1688,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e26866d3da6e4fa11f071d0e977619707194b81e4eee6b639bd96d6c9bb0362d
DeepSeek-V4-Flash,QA1689,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9d1a7726d4874beab123945e02d04c7ddb968460af01aae7dd923d0610f98455
DeepSeek-V4-Flash,QA1687,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9dfaf0ff5bc729d0dfae72b6fa9ecf141bc76387cccbbe8745114c03c206f20e
DeepSeek-V4-Flash,QA1465,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,84b26735ca617532308b941209069b81c1f47cad124a9b0f5b2fa316e1733592
DeepSeek-V4-Flash,QA1467,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9fee22e87db70fe71c7b874b99f94e0a7ee2fc1773493e7a4839e6896304dccf
DeepSeek-V4-Flash,QA1466,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,4dae2635660f6c1bfd055ef3c941c3ed6eeb345dc4d5e3d4610de6125e4ac786
DeepSeek-V4-Flash,QA1468,Multi-Document,illegal,invalid_json_or_extra_text,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,2df760ca42c88132c79f37455e2ccfbb5e49ad71899ba690e1b59fc2ca692e47
DeepSeek-V4-Flash,QA1472,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,ee7e9c4d7733cc1f7061c622bf0842ae37528b76007bce6a0fd244209d92407e
DeepSeek-V4-Flash,QA1471,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,94f372b7c3c83836ab02552fb9e81c116842eef80637b5318ef340a9e8a76a9d
DeepSeek-V4-Flash,QA1473,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,0d770af0e8a2a01ee29a01ff0265cf99caccb64781a471c6aac49e7943f2310e
DeepSeek-V4-Flash,QA1477,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,05e22a6ffd4f4170c0af8744d76b8f0af14410fc7a66cd7dac5bb2b63bf78abd
DeepSeek-V4-Flash,QA1476,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,8554798001dcf94e4be4390266f9edef9138f1a0f3c4cb80fa4b4f58a3a807e9
DeepSeek-V4-Flash,QA1478,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,c05866749fd6eb88e1803b5548989805c5136adfea14f8110410dd778c554ebb
DeepSeek-V4-Flash,QA1409,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,826110b3edf220cf3033a96d520f6329f5997556279c50fcdb961895e51b2f0e
DeepSeek-V4-Flash,QA1410,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,cd653d06ae8e13f837649da6faf8f0ecd861a0d9def4278c930d4794fa88272c
DeepSeek-V4-Flash,QA1411,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,6ad22b297f7fbd2e2c26eeb392e77537f2e4ca268d939acd2f5dd2377a673ff9
DeepSeek-V4-Flash,QA1413,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b9b44772dd346e896d7edbd30c18e37096e893bef2d665ed8b6f3e4c89758154
DeepSeek-V4-Flash,QA1412,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,127023b4c7670999141c26223fb42954d3ec5cbc774210ad01f31c06619adf79
DeepSeek-V4-Flash,QA1727,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,1df8afa2888e119a2a851d0f738441668567bedbbabe4d96e763d4d001b5fe38
DeepSeek-V4-Flash,QA1728,Multi-Document,illegal,invalid_json_or_extra_text,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5983c3b4ef3c5df1c24e6a060b14bcca4aa857996e9b8679ec0526e644a67068
DeepSeek-V4-Flash,QA1417,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,952c852119f3bd4032ea6ac77107ea61c209a64e16d06b232fb6915536ee1d30
DeepSeek-V4-Flash,QA1418,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,6c6fc099bd10c83c4e18d2ea1b64684fdee4e927f3fcf9e1f0df23cf28d7c00b
DeepSeek-V4-Flash,QA1515,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,0d893463a2f259bd2bdca8c9b11135f7d2d85892e279117f4f1d1244beee40f2
DeepSeek-V4-Flash,QA1516,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,ac859a0c3c38a8cb2456aed65bf0b90216720fc9f7f744decda775c9ef0d8a3e
DeepSeek-V4-Flash,QA1443,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,a706c4694c49a7fa3352d09f523a9189cf643e12055b9b0f5851d9ca68a95581
DeepSeek-V4-Flash,QA1442,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,c9a469f30e0fcb52aae8c40290c3665eaa3e1ec4e1f0a65a41fc6489af60ac73
DeepSeek-V4-Flash,QA1441,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,d17d33e82f55f3a71b3f73a6ae758596991de97d44041af8bd9d925f0c2e6203
DeepSeek-V4-Flash,QA1444,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,c407cda161278df4674b895e9dece5ec71cddc391ecbc593eefdc6d97160a687
DeepSeek-V4-Flash,QA1529,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,78e8688761cdfd252fe137775fb8e15b337c68ebe414e466a3b2543c05a20fc3
DeepSeek-V4-Flash,QA1530,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,ce7346adb0a9b48947b67027f6301ad1c6847aba80a9eb01279248eba8a80065
DeepSeek-V4-Flash,QA1532,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,3241d14072db369cb4797941bb07fa5bb34965c8b38f32691b2926a57f2d9f26
DeepSeek-V4-Flash,QA1531,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,296584ea4ede136ba6db502b86b0eb53d088ce3f1592a1999ce39e46e6da53e9
DeepSeek-V4-Flash,QA1533,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,038a03644e49d52cac44d06281b7b212a68b8a5d30232eaea5dc6104de68d358
DeepSeek-V4-Flash,QA1459,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,081a1a67e229ef1f147aed6ae770b532fb2bc1d7bbb2a5367ab3c6d1866053a3
DeepSeek-V4-Flash,QA1458,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,d715da2ffffa54ff709a945b939fb72a777a6d72dd77f4d5a45597e8bab36960
DeepSeek-V4-Flash,QA1460,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,806d810ecaf9ee7c1eb62b8f9966916d0b6bb9aea354ded89a1900420a6f3abc
DeepSeek-V4-Flash,QA1457,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b861ee48474605eef6e1c0cf1eed692c13f6c9da786e1fd8edd824259cd70076
DeepSeek-V4-Flash,QA1735,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,4326c585976706f380b0b1609b04e4afed2db878b8951f81b9057d15f9824d38
DeepSeek-V4-Flash,QA1736,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,c9adf2d4b19efb1ecb5f2e73d45913af98daa40face2ebe5f03064ee478f2967
DeepSeek-V4-Flash,QA1734,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,d10c6cbb97d60613173e650c8eebae677caec0d4f592a8a2d7941612b4bb6127
DeepSeek-V4-Flash,QA1733,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e52222863e3e4a5e7c80184a480ee066810dec71b2401de12b41407c60eeb800
DeepSeek-V4-Flash,QA1461,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,03d04ec19069b8e4e175d981999c8bfb6f3c36e2c116a3f21cf0651582bcf3ce
DeepSeek-V4-Flash,QA1462,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,411e9c369eb19337972283213946294c4aaff71ad064b0de9837fa5de0398ddc
DeepSeek-V4-Flash,QA1463,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9189485fdf6f463b84a7bd71713f54ba6aea4aca564a7db6f93bb99f13375a93
DeepSeek-V4-Flash,QA1769,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b33a1ec8679b0472cd744bb45620947ae1e8452c600b7bf8c71f9f96a0587dfb
DeepSeek-V4-Flash,QA1767,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,72248e64767d9178f1b17eb1909da21f116e4157f731526d13c61a39461c5d42
DeepSeek-V4-Flash,QA1768,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,17481ca507894aa87ac4cfa7c38ad6c7a56b7a61726f2edcae4f1d8aa23dae67
DeepSeek-V4-Flash,QA1482,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,7b66c0f44b69c351ec7c76aeecac07805b982368f30a4d4115c0aef53dd8f6ef
DeepSeek-V4-Flash,QA1483,Multi-Document,illegal,wrong_fields,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,77870b43020e9bb5224dbe138f8c0c4cb0a5dca5feac3750b4ef13b465ca5f13
DeepSeek-V4-Flash,QA1496,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,82b26701d258fc68952223856c2f759a772c41e063e7d7e774a9983458fe5201
DeepSeek-V4-Flash,QA1497,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,6790b2375e72107f29357d05e02704a22906082a36b9def49d99f135d4a09e8b
DeepSeek-V4-Flash,QA1524,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,fe4ef5eed42dc81786a4eef40220341e12af934c5c5031b0f115add5aeff133f
DeepSeek-V4-Flash,QA1525,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e6050fa791a74de7c9482b67e0bdd1f898c3f6f517868531cd8287a73cc24c70
DeepSeek-V4-Flash,QA1523,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,4bc1147e0304b90f00bbf8c5d671ab8342cb6b77efc6ede8c8c1e9a5189d9a0c
DeepSeek-V4-Flash,QA1686,Multi-Document,illegal,wrong_fields,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e498d616e527f6ac8acd03b4fe116fd38f9e3667bba37c457e1f43fb3fe95810
DeepSeek-V4-Flash,QA1685,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5d17d9e3891e83c43783fc884d18d83c4af82b79919166f8406111b4788f093a
DeepSeek-V4-Flash,QA1416,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,3093023c47c7831cf0e056bb47d531bc10db02938f514b31b603bada3d395b63
DeepSeek-V4-Flash,QA1414,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,950abe1fd783a577384302e0537e82e4ead63c0df6e4f64c826cb2de00656a01
DeepSeek-V4-Flash,QA1415,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,3151d99a4e2dd4ce2c12453dddf60ae2e1abd45fcebc9788b0c75e9a8eb1f01f
DeepSeek-V4-Flash,QA1692,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5d952f120d141c993c83d0a873b14c0541fb12a2b8ac3123e2c3aa2f39169e67
DeepSeek-V4-Flash,QA1690,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,0f0d4ca102b917927a1325965d552c874a2eca8136b66c2d985c0d77a8bd0642
DeepSeek-V4-Flash,QA1691,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,68ae1182adedb362f97335a75d9dfde48937d4f414e16a0441002baba2870a4d
DeepSeek-V4-Flash,QA1420,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,8f6fa9fd80e15a6d6ed28dafeecafd573fdadc407a10ba4fa2ead04417ec3ef4
DeepSeek-V4-Flash,QA1419,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,79243e68158e9493d58da8cff73cfce697b7f5c7d7410edc90fb02a05cfceb05
DeepSeek-V4-Flash,QA1421,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,3d2950eecbb73be934fac7d8c9fba3d65ac52282a9931c024f88ad638c3ee059
DeepSeek-V4-Flash,QA1428,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,8bf34acacdb571e8f787e2b26e17e87e1ecd24c418903d47df7a816c6229bfe8
DeepSeek-V4-Flash,QA1427,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,238219ce7e9a9217f57c80d0d5008d9927508bd25ea5e9ffe9151949d58722a8
DeepSeek-V4-Flash,QA1426,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9266c34ceaa3fe0b4ec2118a7c0452f320f1991b8162b3b3a43b366b8285da20
DeepSeek-V4-Flash,QA1432,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,92d29ed0220f6f71f2030122c95f11b34445f8b5ed6af24b5668dc010e35a45e
DeepSeek-V4-Flash,QA1433,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b4702bd48a5e5d7fea8b12a1bcf789434d6765e6f5bc13d32da77e1eb80d6010
DeepSeek-V4-Flash,QA1431,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,72235cdcaa013d6cf05e5ea057cff4f428874d4f3e10e7e2a9b934d873286a39
DeepSeek-V4-Flash,QA1438,Multi-Document,illegal,invalid_json_or_extra_text,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e10f7301e05a222fc9f3747e99053b5b82182592dd21aa2dfe97dd0a87c900fa
DeepSeek-V4-Flash,QA1440,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,31fbaae72fcd518125a4573e71917c814d9da80a35f1b51b9976c930a829a2e8
DeepSeek-V4-Flash,QA1439,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,83e88153c08d5704df4c770d3c45240afc7ca64d69ec8afed962af937068890c
DeepSeek-V4-Flash,QA1698,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,f053f8da7ba42d8de3ba9e62effd02b8d0448b6b3ce0d144a5e61a0ef09bc833
DeepSeek-V4-Flash,QA1697,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,36bdce7d5f68194fe63ef16cb5da4d5698ba9eb5d76b5ad34b7573acb00a45a7
DeepSeek-V4-Flash,QA1699,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,650c01784bf0712950272825c52d285bce1c98d90fa8f07aad4da2f499d6733b
DeepSeek-V4-Flash,QA1401,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e93da8cee3127ffb59b93d9d5f704eec24c28eb820433b94ce7eab42f63cc2e7
DeepSeek-V4-Flash,QA1406,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,2e8f682dfd0489242edb3099c0d426990707dc1f64247e5921b1ddac72615c12
DeepSeek-V4-Flash,QA1405,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,a77dd9af3fdf3d241369d400e4eff8ab22ef8a0cf78142eed2b3f4690017829a
DeepSeek-V4-Flash,QA1408,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,7ff832c72bcd7593c77f9c9eff9ab752fde3605194d6f7bda879b7d00e46e70b
DeepSeek-V4-Flash,QA1407,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,95935c555dfcc8a43584205ebdc351887a73ae21c8ddc2f99f965877b522c3d7
DeepSeek-V4-Flash,QA1423,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,cb189e416d51600f23c43c7fb3cfb464353195bb7de3ecbaced389d73131bac6
DeepSeek-V4-Flash,QA1422,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,99c967276c1b3ffabd3ef84ca2b4f34ee0832647c993052e8f6e8c9ef724138d
DeepSeek-V4-Flash,QA1425,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,81dc4ef3148ddfbabcffda73541542c54645d65982c92b63b1d5494402c87e4f
DeepSeek-V4-Flash,QA1424,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,14b39f20f2169cdbfcfca61c7a8d11b8414d4c8fecd2263c5bc2928dad5c3854
DeepSeek-V4-Flash,QA1448,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e1d032767192da65a6d9205b203e1b7f536033599d1f085693ed56e2e0fe11f5
DeepSeek-V4-Flash,QA1429,Multi-Document,illegal,invalid_json_or_extra_text,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,3fbbedfdc1624efe6f5c9f1aa44fba1abf05bb80e017489b0d35b943ba87ea20
DeepSeek-V4-Flash,QA1430,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,04f6d8cb6d686d950dda3554b0e1682d946925e018f319e69566ded2670a8955
DeepSeek-V4-Flash,QA1434,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,eae03ddeabdf0e93067d10697da73ae63c0c9197c4632b4bd5491b4fe5913658
DeepSeek-V4-Flash,QA1437,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,22e1bf721aacbb6ea57624e9db68adc04f41e3b8ae508978fc12564f07cd0c95
DeepSeek-V4-Flash,QA1435,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,010a642be2447362f15859573535614e578e4f804cec7be5bb7c820c69c53422
DeepSeek-V4-Flash,QA1436,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9f110cb22ec4c06a876ebe3a528a5ddd09ac5f21841ffbd7625f65237dd9bf96
DeepSeek-V4-Flash,QA1449,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,61c0cb0eb59eb1e0d55e259cc076f0564e7e570dc3c2f2f2368172b661be5f40
DeepSeek-V4-Flash,QA1450,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,39cc669ebaa5e84e425c77085cd5038ccb87666f19e632dc4afc4255f770e7ea
DeepSeek-V4-Flash,QA1507,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b0adda3ac851dfad9c251e9feb7c205e9809bb8bab36685b772ee1398d9f2a02
DeepSeek-V4-Flash,QA1505,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,f4d218a36bc2137cb402f93704c75a544a00bd0e2af6fb7f261eb9788c101beb
DeepSeek-V4-Flash,QA1506,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,4277673b27271c861676fea5ec2a4bc3aef341f5020ea1f0574bea03b44e5dbe
DeepSeek-V4-Flash,QA1700,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9b6dcb21d97c3550a0bd0f2359a003f4dbc223af05d48d3cb2d0ca426077e1a3
DeepSeek-V4-Flash,QA1445,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,af46b2f260b4dc4d380f122bdd9c8dc55a755227ac173a968e277c14dd1b8e75
DeepSeek-V4-Flash,QA1446,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,e96d045c5f12ad843d69a4decbeccb62e545f24dce2540f0b59a142c4b83fd6d
DeepSeek-V4-Flash,QA1447,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,69fcc2c2395ca51fce51b891a5c50e75387f2bc866d5181ac326855f27aea4e4
DeepSeek-V4-Flash,QA1452,Multi-Document,illegal,wrong_fields,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,9304e223ec98459a1a84e81605c6bdbc72df63c323176a3addf6245e72648264
DeepSeek-V4-Flash,QA1453,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5a5aa557c4e0062e34650ae7a50054532bf9c0cafb6ec37d4ffae3505d687a80
DeepSeek-V4-Flash,QA1451,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,ff595a7bd2ed88ddcaaa58d61ab72233f3de490c6991bf2a96a3ead0f4d1bd66
DeepSeek-V4-Flash,QA1518,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,cc33a18ecc491f4c95ea9c2f58909e1abfd53ea5cb8b905657f2c02a23de31a8
DeepSeek-V4-Flash,QA1517,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,cb4b780987d0d34c7e02029ea7f5378df7a3e38745461aef53c033a738806394
DeepSeek-V4-Flash,QA1519,Multi-Document,legal,legal,False,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,2effe98bfbad6f7087075bd91cccf6c21629ed258683ecbfb97e1992e03e9b26
DeepSeek-V4-Flash,QA1456,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,c6eb1e36598221dfa6f54a987e019d43bda1aadc711de853736fcf92db349239
DeepSeek-V4-Flash,QA1454,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,ed658a9723bb2e6b173aa2539d1f0c79685a832611574bbcf467ff71b375b967
DeepSeek-V4-Flash,QA1455,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,6f3a301e0c78f1f09a92ec7d366b27b2a2586f864eb3e98c8edf42860e29d235
DeepSeek-V4-Flash,QA1485,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,0a5e3b07a847507d6fae2854558a778c5ec62d56743b20505c8e7cf588b4ae3d
DeepSeek-V4-Flash,QA1484,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,f5552e7533120551c7ae800205c6e869228328de264d87338b613d8188bca53c
DeepSeek-V4-Flash,QA1487,Multi-Document,illegal,invalid_json_or_extra_text,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,d9566d3a7343a70cf94d2d9bf01d5e5804a1bd393abf97240a6908c8e7896fbb
DeepSeek-V4-Flash,QA1486,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b8ea7f65f890f9e953ed439831898806c0e1a9562555755ca1a0b908f622091d
DeepSeek-V4-Flash,QA1513,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,5cf6e0ebc3f9cfa70bc0138068383e7f3dade82de6ce0683a91de5b8635f3202
DeepSeek-V4-Flash,QA1511,Multi-Document,legal,legal,True,False,,DeepSeek-V4-flash-Vision-Exp/cross_hard400.json,b8a948f7576a30cd67844fb2fd87a8a0ed402581e61656684e5cc2e73705226e
