qa_id,task,group,old_correct,new_correct,historical_cache_key,historical_input_differences
QA1763,Multi-Document,identical_judge_inputs,True,True,014618ca19bf9ddedd1f929b974062504809a0e02bd6698c5058fc2cc0020ef1,
QA1764,Multi-Document,identical_judge_inputs,True,False,b4568b5b8e2ed2b34da94210578e32f26e49ac34e6c5e626504a80126afff97c,
QA1765,Multi-Document,identical_judge_inputs,False,False,bf16691b641d65260f69d0fdda0890b8a1ca60877e931837290926e06631fa97,
QA1766,Multi-Document,identical_judge_inputs,False,False,530fad4dd1986ef578f2274dbc6690db1ca8122bb761807288c5d5b113c57eac,
QA1767,Multi-Document,identical_judge_inputs,True,False,4af9b1be57d8f882f6c989e20bb19653d564180adcae6ea1130fb32004b01a4f,
QA1768,Multi-Document,identical_judge_inputs,False,False,8173c816eb444e656702d175945d46fca33b6a938adf8c33cae153f2502b3e85,
QA1769,Multi-Document,identical_judge_inputs,True,False,4a263f770f79e4b5ba160cb4ae94af12778eed3b7d6de40c8bc386951a56b5ba,
QA1770,Multi-Document,identical_judge_inputs,True,True,667a5a4786d8068a9939548e3ef51cefe179a9a87fe9b278aac78a0d2c3678da,
QA1771,Multi-Document,identical_judge_inputs,True,False,78d7dd4e3308ccc175b9c2f3e0b16d379400f9339ab15bb5a662fc44dd334a6d,
QA1772,Multi-Document,identical_judge_inputs,False,False,0102f2d720f5c3e4914bb89d00ca7212986edf5618503437076779996d3fe33b,
QA1773,Multi-Document,identical_judge_inputs,False,False,bce6c070edcf1311d3720b5b661be5c62ee4c5ce2503aa1e8fd7ed14dbf794ff,
QA1774,Multi-Document,identical_judge_inputs,True,False,2b2408dd4de93b2f7f2e12ffe2d83cb695b3b2f7fd559214743a3559075f3aed,
QA1775,Multi-Document,identical_judge_inputs,False,False,d37921eac3be0a3da9caddb72e7ab53b0638fc014540162d5d3b4edc008936a4,
QA1776,Multi-Document,identical_judge_inputs,False,False,0b55f6e3c325a74ee135002c80f29dd51fbdc042d8ac7b1f3a1482b9452741b9,
QA1777,Multi-Document,identical_judge_inputs,True,False,8f3da6effd98bc90175494370519d6b5921817474f721491b8dfbf87ff761537,
QA1778,Multi-Document,identical_judge_inputs,True,True,daf42200b761f39de8dfe91d7e2118e791b5ffd2e6e9c582fc84ec2d3ef58a34,
QA1779,Multi-Document,identical_judge_inputs,True,True,7bad9bdaec06d1768744dbf1216273d772ff9dd938713bd584591935181dcef9,
QA1780,Multi-Document,identical_judge_inputs,True,False,88cac296b4743eeac1c11397047ca2d8a63deae3351f526755acf14bdb36effe,
QA1781,Multi-Document,identical_judge_inputs,False,False,631dc5c06594df5ce0c60b2cb5b133ef947b0768db231316705b949148209839,
QA1782,Multi-Document,identical_judge_inputs,False,False,79d69ffdfa71e5024bac5cba645b26c3d22c4d5462ebd88c50aeafb2895ad54b,
QA1783,Multi-Document,identical_judge_inputs,False,False,293b39a2a709b16334625e2b8c3bbc3599c35f1154128eeff5959220d728ca72,
QA1784,Multi-Document,identical_judge_inputs,False,False,87972548b2c5ff349e4a0c4f0f52d4800b392af2d61eea059860b203b53554c9,
QA1785,Multi-Document,identical_judge_inputs,False,False,a8a78b15c9d7b95a394177190fc19c24ef54a181a9defe3ff576115d5f4f79b6,
QA1786,Multi-Document,identical_judge_inputs,False,False,c30b454c49fca6c192bc4786a1e89b54beb975e902dd3e97fe4eb6df03e64471,
QA1787,Multi-Document,identical_judge_inputs,False,False,62462234beabe381a88d8d4417854c63a50c12979fd334095aed9b0c92779dc1,
QA1788,Multi-Document,identical_judge_inputs,True,True,4a47bfb5f4f3354bd59b97ebdf7081b4bcd928459fa08f3d7cdf6ab3799cb43d,
QA1789,Multi-Document,identical_judge_inputs,False,False,1916fbb9e6d3216688c58b030cfc9d31a28969ffd0b7049bb2dad6a4cb6e38b2,
QA1790,Multi-Document,identical_judge_inputs,False,False,234ea8a1127be9a280fb2b75308d3f4b3ea8c80c2bf1630b69d907a9704cf090,
QA1791,Multi-Document,identical_judge_inputs,False,False,d0bf9627588f7c6c3de69844f016831f7152b69cef5b9ca24268137372ce7d6c,
QA1792,Multi-Document,identical_judge_inputs,True,False,d1219aa8626fc30608f77920a017bd9f052e3128c53391bfcad5a9250e091945,
QA1793,Multi-Document,identical_judge_inputs,True,False,84d5745192da3ed5d70869e71ced1a32c54bd52a7467a357660512ed8be0f7a7,
QA1794,Multi-Document,identical_judge_inputs,True,False,ea2fb4dc2393ff033b2ab7397761b2ca6852684ad5a7cea53f7a010114f4d47a,
QA1795,Multi-Document,identical_judge_inputs,True,False,d4e229d0ae1fbbf8826ba47a2420df46f084a95c60e36e0c89fce22d8fc3473a,
QA1796,Multi-Document,identical_judge_inputs,True,True,a1603e10be910626809b9a24e78f0fdf35b96e5d140202a53da1027eaef533e3,
QA1797,Multi-Document,identical_judge_inputs,True,True,09712e723c84901167f2a76b43e4d6ee25216939ad0568005fe9aa39cbc38c50,
QA1798,Multi-Document,identical_judge_inputs,False,False,921a45f5fca6cfcabde3e775de5f9334af9cc7379e800e6dfa99a353239eba76,
QA1799,Multi-Document,identical_judge_inputs,True,True,2bb7097d56eef241fdc9da630a9620204f3bb6419c35cf47573ac4ae90f0a6bc,
QA1800,Multi-Document,identical_judge_inputs,False,False,53f1f027ee91181f038225e6304212875b0503d042593d8305e703c8306467f6,
QA1801,Multi-Document,identical_judge_inputs,False,False,923b13ebe97434b3a5a80121acf9d6e2affab962d50084c3b37c0ed3e4e99ef8,
QA1802,Multi-Document,identical_judge_inputs,True,True,d3ec2e9601bdeb26bd3102b08d506333e9af5a5a6bed1dd77fc3ead479eefd8e,
QA1803,Multi-Document,identical_judge_inputs,True,True,c27d522f51f244af7df7d5635375bdfb12c5a68a9f0872ad5a07e4116916ad12,
QA1804,Multi-Document,identical_judge_inputs,False,False,8a77d9d8d7fb6951494a62ffabb1f143d2388b1b1d64f6b58ba110ad9d4fc65e,
QA1805,Multi-Document,identical_judge_inputs,True,True,83d7e2e55e9ac9e75f44e87bfcc6ba5ed84893ee5cd5e880b1c6dcf7b924930a,
QA1806,Multi-Document,technical_failure,True,False,b712ce967a9e22c01df2078d0741ac027e2824ca013daba279dc43484d9b72a6,
QA1807,Multi-Document,identical_judge_inputs,False,False,3626138458200ecd37f1f585f8e2422b6d83800084b8b93b14cacbc106471105,
QA1808,Multi-Document,identical_judge_inputs,True,True,0e72b5ca0d1b06518096c35616602ebc48f46614e1bdcfe74d7f87538dc9f157,
QA1809,Multi-Document,identical_judge_inputs,False,False,69e7a84644f329afa57c30cc60ef04005a231f3b2d6b30bcd06445d13f19a0f2,
QA1810,Multi-Document,identical_judge_inputs,True,True,72b2a3c666944e3c3a41e92dc621641ce5a913a4ca10e671fee435f1507c5ce5,
QA1811,Multi-Document,identical_judge_inputs,True,True,9b704e3b8cef11be280d7ae8b4926d63fc7f0e19e746cc96a318052baee29914,
QA1812,Multi-Document,identical_judge_inputs,True,False,271e73a8d872e1909275f3f2a9ac355257b46429127937f6c8e71d38c2988db0,
QA1813,Multi-Document,identical_judge_inputs,True,True,74e9567aa8064c5a1a9eb456b1ff0b7b148f58bc4b3efbb7f9ed88e5d6662f7f,
QA1814,Multi-Document,identical_judge_inputs,False,False,d3bf061e061d84f455170d6d1c1b491d07074fc254b5b5e1a3240b6b7408a6ed,
QA1815,Multi-Document,identical_judge_inputs,True,False,546105e715fa7bc06c62ffdd839381b604fa0784d446e87831f15af84b19c062,
QA1816,Multi-Document,identical_judge_inputs,False,False,28eee433ecae7beb8f4346d2a35773f95a1e3f2633cbc20c6fa092b296c7e407,
QA1817,Multi-Document,identical_judge_inputs,True,True,b7a04aff455a91e5bdb04a7844f8eb9b862915416cf66454bce618998302c495,
QA1818,Multi-Document,changed_judge_inputs,False,False,f6695ad415801faea2df972173751273a176d6afe99c9538d83f6de29d9e8621,reference
QA1819,Multi-Document,changed_judge_inputs,False,False,d1b9f0e16e7c2a35ecdb5626173fffbf6c6e958eb31c80a5dc181d1ad6889674,reference
QA1820,Multi-Document,changed_judge_inputs,True,False,658cca59c0eb25299987384cc256aa45d0bf09f1dab0c80af44ee8ed97aaf3c8,reference
QA1821,Multi-Document,identical_judge_inputs,True,True,3a508d7ef0fcc9e227d09729fef65885d590ea0f6acf77fa2bc993d7c5e9293b,
QA1822,Multi-Document,identical_judge_inputs,False,False,cac2163125a716e7fd2e8e0f9f1150fc2f8f1e5570a39c8cc3668aac0efd33f5,
QA1823,Multi-Document,identical_judge_inputs,True,True,30f9e3eba2583c91fda4afc2434ca47ea249b94f6ae85b4b3f7bac302dc64f6c,
QA1824,Multi-Document,identical_judge_inputs,True,True,40d060c8d0a3c81d50e98c38e2f224da50416ba38296c0cf0ea4aa55477a3a5d,
QA1825,Multi-Document,identical_judge_inputs,True,False,013131a756dc251f856dd6a23b526b1251180e61f3b6d087244acf03f6de47ce,
QA1826,Multi-Document,identical_judge_inputs,True,True,01af6d610a2493aaef789c377fb63c357e77d5439e99792f3969951555ab5964,
QA1827,Multi-Document,identical_judge_inputs,False,False,56e0b98e81b99da0228ac7e5ad1f7cad42fc9126ebf87fa2aac474346988dc41,
QA1828,Multi-Document,identical_judge_inputs,False,False,0f80e0d070694b98cbeecf005a896731b442208e20ac4e7c52ef07a0a697d175,
QA1829,Multi-Document,identical_judge_inputs,True,True,8d70044d7d28954a78ca1202ba5e28f1679c74ea3e361c1e1c55b3e73dd1f08b,
QA1830,Multi-Document,identical_judge_inputs,False,False,0824f1e79c52433ad47871fb799e58448a817fc234b5af1bff1bbf11a9b8ba5f,
QA1831,Multi-Document,identical_judge_inputs,False,False,79bc504de0c662345e10246ca81a955a7e5bfb491933e6f1a6c98d5d286bcf68,
QA1832,Multi-Document,identical_judge_inputs,True,True,3f3ba41852eee2231d1add70bc2a3729c626de3def6cabfc2314e7062f48d7ff,
QA1833,Multi-Document,identical_judge_inputs,True,True,965b7597a8397b5b63be41308c7ccd181ea67668b67eade81eda9d194a7b4e42,
QA1834,Multi-Document,identical_judge_inputs,False,False,5f81911e28d264df721997ae2347c1b612e5647d9057fd93299209603ee70fc1,
QA1835,Multi-Document,identical_judge_inputs,True,True,da1edf1499541db40c9b12199d301123a5a149891204e7a1a41e2d6459523945,
QA1836,Multi-Document,identical_judge_inputs,True,True,66fcc098774db2368e37c9c180d0ae177982473dbeb8336924ae4b38606d15b8,
QA1837,Multi-Document,identical_judge_inputs,False,False,607ffb5c18ceaa9dbb119fb75025e5220560ab20f71a2c7ed16eef54ff3919de,
QA1838,Multi-Document,identical_judge_inputs,True,True,644013de50aca5dafca3bb86640e7023e4eecd503c8f5af44de71a8a2742f94f,
QA1839,Multi-Document,identical_judge_inputs,True,True,349700b4bc02edb8925c4ebaa5724c9bdb9fd35167c9f081299e3445f545a2f2,
QA1840,Multi-Document,identical_judge_inputs,True,True,fb6ee241dcad8545dc740f621b72c711d6a4990536765b0d82db5b5d88642c5c,
QA1841,Multi-Document,identical_judge_inputs,True,True,fa0628358997743fba0e571d036b66b72093f16326681233ea31091ef159d2e0,
QA1842,Multi-Document,identical_judge_inputs,True,True,953f0e91599cd7727721be3cafcc61ece4fc1e318991f439c3b653d8dd7baaa3,
QA1843,Multi-Document,identical_judge_inputs,False,False,6c434d3fa7d7377588761c40a608ff3f85e2359aebbd90a70e818809beb835de,
QA1844,Multi-Document,identical_judge_inputs,True,True,3b8b16980498b2a732ead00571bbbd0f2d350e36d9449ba5049a2492c2a82fd9,
QA1845,Multi-Document,identical_judge_inputs,False,False,119dcb957b9fdd4f623dc13bbb106fc13ed83ffedf385c38b7ef9ea0923ae19d,
QA1846,Multi-Document,identical_judge_inputs,False,False,886212f119979daa9ed2963123d57473f40e6f51be005f95e5a89be94119eced,
QA1847,Multi-Document,identical_judge_inputs,False,False,941066dacf241deac4600c06b00b2f220f0e6ea9660250461b1b7f9a81752002,
QA1848,Multi-Document,identical_judge_inputs,True,True,f7b7ca17e90ff1e7386142eae6dec0e3dce957e6df6259449564166f605d016a,
QA1849,Multi-Document,identical_judge_inputs,True,False,3f2072842779eebdcc0c0ff757437f77d53bb64f0d1153091cbffdb9b708d61d,
QA1850,Multi-Document,identical_judge_inputs,False,False,916e6d9064f7c8273da36447c5573118506fd1825e64fd26bb097f969cb5d6ef,
QA1851,Multi-Document,identical_judge_inputs,True,True,a60d53581495161934d3a66ad1c5c7af20ed1e3c6dfd0f5ac4c7ea21b129b408,
QA1852,Multi-Document,identical_judge_inputs,True,False,60318b6fa2ab0bbc2d181100b40cd0d12f763c6d2c97e7cf53379c46d5d572a0,
QA1853,Multi-Document,identical_judge_inputs,True,True,fb8d63c9218b632ee3c1ccf46c8faed8e1db5b0a51501d23e7f9b2e830a037ef,
QA1854,Multi-Document,identical_judge_inputs,False,False,973abbeeed60a61b57218b05bcc621a3d5b2f8b698c4322fe010742623020375,
QA1855,Multi-Document,identical_judge_inputs,False,False,9496d59fef59fe42bc22b545475ebd418709cc021888366b6533a805620f44a9,
QA1856,Multi-Document,identical_judge_inputs,True,True,569f19aded5d2b2b8214a91684dfc3471e43ba7ae71a0b65659126e6f6dead7f,
QA1857,Multi-Document,identical_judge_inputs,True,True,6e826c27d0640f6c5edd714dace39e418e0e0eb381a16d3b98730607710d2c24,
QA1858,Multi-Document,identical_judge_inputs,True,True,c207e4a1fee75093ba97153e74108b01d49fa8213d2bc8a4add333fb12eb2d9f,
QA1859,Multi-Document,identical_judge_inputs,True,True,829a5fc525fe881fac74e2da766effd4d88377cd2805802fb4823e8045b4e0ad,
QA1860,Multi-Document,identical_judge_inputs,True,True,4a04321cab4d14d000cd7767425752b343c14ca4db6214c9c51d610ca175d6c1,
QA1861,Multi-Document,identical_judge_inputs,True,True,e8b0c0818b47d33dbb95159580004904ba270939daf20998b8516e8b719b1578,
QA1862,Multi-Document,identical_judge_inputs,False,False,50d8f53bfccd560c82aac71939924f55a89710f2b6ccffb1026de7c55271839a,
QA1863,Multi-Document,identical_judge_inputs,False,False,068184078052cf8982cacb50ae3375b038b1e85f9e806e64bfce4cf364a4561c,
QA1864,Multi-Document,identical_judge_inputs,True,True,9c12908142c2083f44493e960cdb1de2dbc3d2fb2c341b4e37d47fad4e20edf8,
QA1865,Multi-Document,identical_judge_inputs,True,True,e4ce0d8dcfb8f386046ac61b48bd46a38fa4f1985d4b16d320da16febe6f9cc2,
QA1866,Multi-Document,identical_judge_inputs,True,True,e035bbe4bbbd331e10817953d9bfdfd8f50ca05c86dae6bdae759fae172bc2bf,
QA1867,Multi-Document,identical_judge_inputs,True,True,aa489ba8660d71710d788232d9d23346324b2ab4eb565d01a3b0c7f9d4ca3974,
QA1868,Multi-Document,identical_judge_inputs,True,True,195fc7928bdc2beca0eb68c86e7ea8364b3dd1c88e31c7b93eb088df85fa159a,
QA1869,Multi-Document,identical_judge_inputs,False,False,91fccd9957da280648e99ea3653faedebf98bed0ef3111bfd27969b75a4b6531,
QA1870,Multi-Document,identical_judge_inputs,False,False,13f0be0df0034297a02464d5a32e5a6888b43c1a2600cd68fdf31f089d366ca4,
QA1871,Multi-Document,identical_judge_inputs,True,True,ff6404e95d98c251295817b2d8e868e23e920bffcca07689787b7ebfce39f779,
QA1872,Multi-Document,identical_judge_inputs,True,True,b47da19a77bbe61e3179c4f55c2e2e8b107866b4e13b1cdc6a8277f407915108,
QA1873,Multi-Document,identical_judge_inputs,True,True,3e3edc5cb64d6bd750400baf8b0ff7fd08c1e2f5fbee8935cff6cfc9cd916239,
QA1874,Multi-Document,identical_judge_inputs,False,False,69871b076539a32eb4ee553500a615677c562c152cc73a2e34b60ea511d42f50,
QA1875,Multi-Document,identical_judge_inputs,True,True,dcb9ffdf9727258103509bcb4c246e80f507d15061ecf832c2251813afef1426,
QA1876,Multi-Document,identical_judge_inputs,True,True,7556af241f237717f6d5c39a2a36bbc626009be625f2142c187ad2a4d7b02a1c,
QA1877,Multi-Document,identical_judge_inputs,True,True,aa047c4a653a6f61d53d95bd392136b3a8a2cf6c1b4a45a38b30f10bef5af5be,
QA1878,Multi-Document,identical_judge_inputs,True,True,223027d7e188432a1df4026cc9dd730993e52ba5c36d34097a3a1c81a5e163de,
QA1879,Multi-Document,identical_judge_inputs,True,True,19219f535220444cbedcad48722bce7ba9cbf0cf980dc170a6c0470e53a56015,
QA1880,Multi-Document,identical_judge_inputs,True,True,fd11d6d23df9c6d964f67b7c6fda0ecb709a1975fcc7033a803d72471f8ce639,
QA1881,Multi-Document,identical_judge_inputs,True,True,52e0661c7394e24a4239390028511916ddc06924f62409562772bd09e612161d,
QA1882,Multi-Document,identical_judge_inputs,True,True,ab4aeddb1b34462607193fd1b2c58a0be2ec2e0aad3d34e71622106d9a59c0c7,
QA1883,Multi-Document,identical_judge_inputs,False,False,44bb54b9caf3145fe8a0814792cccde938fc7928d05f9a2a0d0419998deb7069,
QA1884,Multi-Document,identical_judge_inputs,True,False,6012d27c342287f8c412d94ced4ae4920fbd27888a8395b0e2f2c13f0a7fdabb,
QA1885,Multi-Document,identical_judge_inputs,False,False,c8402f706016129486f7afb0836e65fb0bc755e4106229d52134ae6598df7978,
QA1886,Multi-Document,identical_judge_inputs,False,False,c7e1ba9be953efbe82b7be75e99452776cb852f1180450f77722146081c668cc,
QA1887,Multi-Document,identical_judge_inputs,True,False,a7ca90d2d306f0bee02b55ec99896a144e94c3faf1f22d0b584553eac8242f27,
QA1888,Multi-Document,identical_judge_inputs,False,False,9f2b488b36291643201f098b2e019571fd319d3a7ecbd991d31c12ac27311db9,
QA1889,Multi-Document,identical_judge_inputs,True,True,3a038179ebb8a89fa1201a6e11d4a66629b1704992c137f50cb3632b022047c0,
QA1890,Multi-Document,identical_judge_inputs,True,True,58ae6bda8c716bcea07dbc9a9c8efbfe76191b0e4ba88dceb8feee5483b311c1,
QA1891,Multi-Document,identical_judge_inputs,True,True,f05a0087cbbec4da9e702fd8a20d820d49c091b3851670fc19938eedf6eefb2e,
QA1892,Multi-Document,identical_judge_inputs,False,False,909d727a3c79c4d5919bb1ab7be8382133a4b447adf8002b10e00f1600db2d32,
QA1893,Multi-Document,identical_judge_inputs,False,False,681679be5e8d82c508effd6f6cdbe76f9c729d833f3e8dd5c86ab848591fe87a,
QA1894,Multi-Document,identical_judge_inputs,True,True,f3167bebef647377ec87b33c4158b8dc6f89f83ea23af3ae594e8131b43d98c0,
QA1895,Multi-Document,identical_judge_inputs,False,False,1b6a4d89e8de496373cc8ca449ee2a991baf8926bd439586be490ab1aa71215e,
QA1896,Multi-Document,identical_judge_inputs,False,False,8e6f234525f3e1475d72ff0cd5663484f0022adf7ecb235d24625ea9457811c9,
QA1897,Multi-Document,identical_judge_inputs,False,False,483853575ecc788b944ece83b2f24c6ea5cc5a88b2ec224b5cf27453b94f2a7c,
QA1898,Multi-Document,identical_judge_inputs,False,False,e9f258e07ba9ab6147585cb7cab112ecc2e6dae06df6c225940c3a39b291721a,
QA1899,Multi-Document,identical_judge_inputs,True,True,0592c23ed7ab7a64e56a835ed36446695a7a77ff959a6c8d71aa94886ffedf47,
QA1900,Multi-Document,identical_judge_inputs,True,False,e4210d815dbed49a4716428cffe9c282e47ccb3e43af0c8e8f46208158bf9dbb,
QA1901,Multi-Document,identical_judge_inputs,False,False,e6e57149133fe761144fbedf1c5d6ef29de52ec850959049ebc6cf826d3e99de,
QA1902,Multi-Document,identical_judge_inputs,False,False,137aa5820fa3f446b309003c5cf3a3c67fb615f804ffa0892135a23fe95e5a34,
QA1903,Multi-Document,identical_judge_inputs,True,False,0cc4e700089549d84a969821ac4d89607dbe4fc84d2155dc7bba192a2039f413,
QA1904,Multi-Document,identical_judge_inputs,True,True,c7909683bfdf7b5b8285306807d4ca7bbfa0b20d7ee8581af91e1d834089c40d,
QA1905,Multi-Document,identical_judge_inputs,True,False,065ae2c72ed9d6e3a60c76b5948bfc5de7cf82d4a144b9e7f32b8e0ee9eddae5,
QA1906,Multi-Document,identical_judge_inputs,True,True,4a8a7b77cb80840271571d4f470aa4e211eb6b77499e29123433e01b327fb33d,
QA1907,Multi-Document,identical_judge_inputs,False,False,677ec5364128bb1b707a60ee400fa7ef0e0590e26aea4cd2670cbba7c1c501b6,
QA1908,Multi-Document,identical_judge_inputs,True,True,05df2c5c976e940197973959f68325c0ac98be69499388b2a0bd2472624d5279,
QA1909,Multi-Document,identical_judge_inputs,False,False,724dc10d2774935b3c43c14564d94377b75d57b24ee05d4a8bacb6c80adc035b,
QA1910,Multi-Document,identical_judge_inputs,False,False,8d1ca56e6ea5df1468b9a297711028b4feff5e4710744d16f2b6a18db40aa1d2,
QA1911,Multi-Document,identical_judge_inputs,False,False,fb8a1915fb03a32d8527104b33e70ebd293913528180de0868441753e0eb0c8f,
QA1912,Multi-Document,identical_judge_inputs,True,True,6b8d732b0e7343e71731fc69881977b98c7577bb3130ab7450d4499363081454,
QA1913,Multi-Document,identical_judge_inputs,False,False,a56b12a790218dbf407d8272947de1e89e9446d5b59b10fabcd15098baf4d31c,
QA1914,Multi-Document,identical_judge_inputs,False,False,771eef63d76b7d4fbb09e0d8f1c9570ead89e63f4f548b688a16d2324b537d78,
QA1915,Multi-Document,identical_judge_inputs,True,True,b2675227744a3909081531106b8ba2958e7e5d3afda4a23940c8ac190bf5e712,
QA1916,Multi-Document,identical_judge_inputs,False,False,87555a84143268b07752d80b99a469ca9e119a846c495ed474fdb96c8a342280,
QA1917,Multi-Document,identical_judge_inputs,True,True,e66ae4625a56aed6678293259fa641233e88efaa51e214244a4c6b420b339697,
QA1918,Multi-Document,identical_judge_inputs,True,True,626b1daeaefd91b43c46a21dcb8bfdf1563fe5916cfe9cf516a4b1e49c873e21,
QA1919,Multi-Document,identical_judge_inputs,False,False,fb63ab848bd393e5e787ed6d5ea39ec7470866c054c5ef512a563ae6618b3ec6,
QA1920,Multi-Document,identical_judge_inputs,True,True,b84cdb95690d73e01e9cb9ebdf07ce2beee4c87d9a8c60386ca25731777969ba,
QA1921,Multi-Document,identical_judge_inputs,True,False,ca4dda0324eed31cabea42abff2b4222e454cc0dea5ff805f3e016341836855f,
QA1922,Multi-Document,identical_judge_inputs,True,True,536793ec1d5e8d4d84edbd0c91a996b4e3db60c304d5be8c715027ce46d38bd5,
QA1923,Multi-Document,identical_judge_inputs,True,True,057d2fb4e14cb780a5f8437bb019027e705f833961dd69e193db060d636ffadb,
QA1924,Multi-Document,identical_judge_inputs,True,True,9a6706d4764e77a0317e3acbc2223b2c1d7ddd8f13220547dbae73d14b8aee9e,
QA1925,Multi-Document,identical_judge_inputs,True,True,72d5b1346d1d3c266d147ff3b9639fd0b22934a2295b2ea4ecb733248a45d08a,
QA1926,Multi-Document,identical_judge_inputs,True,True,9ea5ffaa826e0dbde2c48b265ba00ce5ae7c4de45f94b49bdc3a03f7fcb75e7c,
QA1927,Multi-Document,identical_judge_inputs,True,False,305919de9a6d61e3f1b6f67569b0caa5ca41db7ef3bc84ea3c6b7e875bfcd391,
QA1928,Multi-Document,identical_judge_inputs,True,True,7ee24f2e579b2646a3574c58d4a1f176ba9091b61a8b5e1afcba4ac535dfd99e,
QA1929,Multi-Document,identical_judge_inputs,False,False,629b627406c9e47cf46c9e58f2b2687d7996b453dc00c32837b27d957152d504,
QA1930,Multi-Document,identical_judge_inputs,True,False,90e6d4b100ad4ffc98a4953ba4df6a079d0e6b40d7111b5a924a7b7455b8373e,
QA1931,Multi-Document,identical_judge_inputs,True,True,b795a573221ad6ee7b3e90a35cddd71d41c69e73a1f38b95d669b8c8c8596e80,
QA1932,Multi-Document,identical_judge_inputs,True,True,6bb4a72799f1215b2471e1687a0dcf28b91297857377288ab8ea5580b412d924,
QA1933,Multi-Document,identical_judge_inputs,True,True,ef5b63a1a988dc439b99da44a95623756457a946bce6e5fa7c6c919afe4ca441,
QA1934,Multi-Document,identical_judge_inputs,False,False,b676bb3f81203bace8685d347cbfd3448d8d86100cfd138064f9964ba0d1aea3,
QA1935,Multi-Document,identical_judge_inputs,False,False,0be85631f397f6be6967da4b22b8177ed4da19e0763d1275f556fc4cdbf61c9b,
QA1936,Multi-Document,illegal,False,False,a460c8519c9512d22fd330b1b00724ab17958c7a1b4139b68ad5a9324127f66b,
QA1937,Multi-Document,identical_judge_inputs,True,True,1a149430f52f604431e31419f4cc81f4c5f21a38c11e546a65f59efda0852208,
QA1938,Multi-Document,identical_judge_inputs,True,True,fbc59a453dbe832828e5e7f2ea0967f39818b30b4b0b1c70e1ab5ada76873068,
QA1939,Multi-Document,identical_judge_inputs,True,True,b85fa95c38fc09e1ff538386a470d8d60c3c6aca5afcc1772a33697fd20275fc,
QA1940,Multi-Document,identical_judge_inputs,True,True,4ba11fa70cea088e38bce6f8e5d726723625dd0419f1a75fb6ee4616b9d6967c,
QA1941,Multi-Document,identical_judge_inputs,False,False,bc2dbc62b19491cc8ffb3fba3767fb50734e6cc567d174a83e3842d90f5dd992,
QA1942,Multi-Document,identical_judge_inputs,True,True,6c465459b432fa241c316a8723958d8150bd8c2caa0563b6557e18e9baa313ac,
QA1943,Multi-Document,identical_judge_inputs,True,True,a302c24e1dcfd038eed643adcf60ddf9b150de8f40ed5642a55e4fed1c25ea95,
QA1944,Multi-Document,identical_judge_inputs,True,True,825ddc7ed4d401942f4c17893b565c49b33066a539c91e02000e5576d90edc33,
QA1945,Multi-Document,identical_judge_inputs,True,True,bded1be216c95f509442e2016fa620de92bbbe40bd3cc51b6a31f475bc143a72,
QA1946,Multi-Document,identical_judge_inputs,True,True,1b7e7e528e54a27709b3b8daa000f6ffb9cc5b6d51fede3cf0ed9c907f65b1a9,
QA1947,Multi-Document,identical_judge_inputs,False,False,6dc27ea75516d46424ac5354aadb28edb9d94a93b2eda5789dd2a089febe8332,
QA1948,Multi-Document,identical_judge_inputs,True,True,b8b09e87baa834d2ff7432890a9b1c74f82feac9bfd84a4a197398550dd02132,
QA1949,Multi-Document,identical_judge_inputs,True,False,886500fae9d0fe7a27b566d48c9abfb99e454963ab47ae562825b9b7d809582a,
QA1950,Multi-Document,changed_judge_inputs,False,False,50dd506aad6ddae2f8dc89ad34f500b0bb7a1fca542dd74eb0062e417a42654a,reference
QA1951,Multi-Document,identical_judge_inputs,False,False,2d9b5d9c4014e5ca670c33f60b90031f247af4090aa40a97c8715267a0261004,
QA1952,Multi-Document,identical_judge_inputs,False,False,3e66f256974744b2a85cb119b144d6b8ac131a4c56f854ae512c81a25a36690c,
QA1953,Multi-Document,identical_judge_inputs,True,False,df0e5c3e1a9cffb9e80f60b5c4303ab27181be63d8a22a7e54baa8c7540b181c,
QA1954,Multi-Document,identical_judge_inputs,True,True,512d9f7c0f1ca33ba6b8a1ab8f7f5b9665276b9ffedcae93fdac9f95e0774815,
QA1955,Multi-Document,identical_judge_inputs,True,True,6019b8b3d2035c698fb757b6a5f3e17bb30aeb89fc0620ec7279c5b44fd2749d,
QA1956,Multi-Document,identical_judge_inputs,True,True,f95b0437e9e82d317e55e860e9bbe5015841c78c58fe14c187766953c571c6ff,
QA1957,Multi-Document,identical_judge_inputs,False,False,9e087d34aa9bb47b4c678223e09164f1f2019a730c45de429a950dd340760cb9,
QA1958,Multi-Document,identical_judge_inputs,True,True,7f57bf206d4a0dd0b8c1ff0e80a6924b22c4a1386b1ccb0cb9598756f388077e,
QA1959,Multi-Document,identical_judge_inputs,True,True,c0e959eae225e980fc877aff8d88fc40e12cc6a84430b5c1dbf313cc5bd0aa05,
QA1960,Multi-Document,identical_judge_inputs,True,True,3be611bc83aef06285ea5b93920b7501bf3731f58ac4d292b6a99dfa92cd3ad0,
QA1961,Multi-Document,identical_judge_inputs,True,True,dff9aa238a3d63a0c6d752bb09f9e0fa47a74ee9c5b20c7f963708321eab2e2f,
QA1962,Multi-Document,identical_judge_inputs,False,False,04ac7ca30c3128967fa4e7532deb6ff52fa27a63264468f3570f7c46dc763b88,
